lag_days,acf,persona
3.9444444444444446,0.28515901590860726,Commuter
3.9537037037037037,0.37178670676996073,Commuter
3.962962962962963,0.45826219581360345,Commuter
3.9722222222222223,0.5352994195070967,Commuter
3.9814814814814814,0.5903234590744051,Commuter
3.990740740740741,0.6297315901805108,Commuter
4.0,0.6472406945473131,Commuter
4.0092592592592595,0.6285002823317487,Commuter
4.018518518518518,0.5879773459898638,Commuter
4.027777777777778,0.5318360239248696,Commuter
4.037037037037037,0.4537653752139759,Commuter
4.046296296296297,0.3664130753349884,Commuter
4.055555555555555,0.279031234749128,Commuter
4.064814814814815,0.18996486353036837,Commuter
4.074074074074074,0.10510255163469545,Commuter
4.083333333333333,0.029058903995414442,Commuter
4.092592592592593,-0.03966369911099548,Commuter
4.101851851851852,-0.09899316229929797,Commuter
4.111111111111111,-0.1482701438310068,Commuter
4.12037037037037,-0.189895245523377,Commuter
4.12962962962963,-0.22290673929840016,Commuter
4.138888888888889,-0.2473710742569039,Commuter
4.148148148148148,-0.26571588303262655,Commuter
4.157407407407407,-0.27759507003653217,Commuter
4.166666666666667,-0.2834987968676807,Commuter
4.175925925925926,-0.28577932359035063,Commuter
4.185185185185185,-0.2843816021614868,Commuter
4.194444444444445,-0.2806440774385325,Commuter
4.203703703703703,-0.27629025908105015,Commuter
4.212962962962963,-0.27055573492059104,Commuter
4.222222222222222,-0.26475439670248135,Commuter
4.231481481481482,-0.2601587625628701,Commuter
4.2407407407407405,-0.25550292299579935,Commuter
4.25,-0.25136675033039285,Commuter
4.2592592592592595,-0.24847241571548714,Commuter
4.268518518518518,-0.24525346352205687,Commuter
4.277777777777778,-0.24152700510535205,Commuter
4.287037037037037,-0.23780724882484702,Commuter
4.296296296296297,-0.2323246104567743,Commuter
4.305555555555555,-0.2245485371321385,Commuter
4.314814814814815,-0.21484219651015599,Commuter
4.324074074074074,-0.20101912089349078,Commuter
4.333333333333333,-0.18300949243291426,Commuter
4.342592592592593,-0.16100189092815945,Commuter
4.351851851851852,-0.1327889819820341,Commuter
4.361111111111111,-0.09905892954535189,Commuter
4.37037037037037,-0.06096689726835927,Commuter
4.37962962962963,-0.017350139119798727,Commuter
4.388888888888889,0.030388354668627268,Commuter
4.398148148148148,0.07969224932669987,Commuter
4.407407407407407,0.13017617704552323,Commuter
4.416666666666667,0.17883853934449795,Commuter
4.425925925925926,0.2221969180496287,Commuter
4.435185185185185,0.2609913755688163,Commuter
4.444444444444445,0.2921463970859263,Commuter
4.453703703703703,0.3126288863410264,Commuter
4.462962962962963,0.32801805168898285,Commuter
4.472222222222222,0.33743565628877953,Commuter
4.481481481481482,0.33694808951610816,Commuter
