0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.0007485977020059779,0.0010604951803100298,0.0014164921617853942,0.001935945160759442,0.002550574789815492,0.003174162490272921,0.004023947250730465,0.005274622977745605,0.006646290239832325,0.00849258560119442,0.010535532506854907,0.011902870418238648,0.013803109949929096,0.016023652348256513,0.015823362307090718,0.015476208254710803,0.015937042305735723,0.013651168163023445,0.010601244220849342,0.009815133155571264,0.00929326216817268,0.008620255390009959,0.008725138516481887,0.008299169555692666,0.007820914473780489,0.007849596422187731,0.007793867546117456,0.00777789730828492,0.008047802387616184,0.007964324215816703,0.007821559270693699,0.008129956422897468,0.007900408721794781,0.008005245791344338,0.008347045726498494,0.008500472849150646,0.008580151324854427,0.009012833082079385,0.008978014048766057,0.008956862407166657,0.009301736641889153,0.009292790084718366,0.009381127261828109,0.009765034738260982,0.009874143587360554,0.010053017159623307,0.010264832945612725,0.010188885080621086,0.010127330003870736,0.010078106668085523,0.0100563332580341,0.009897851388151607,0.009866440567093815,0.009945762101649214,0.009911898749475108,0.010026799256562973,0.01011484857790789,0.010254285910389507,0.010248759079704852,0.010474380428175315,0.010439112339868857,0.010777964631991196,0.010851586622403044,0.011229126729317971,0.011529452405876026,0.01176009395888505,0.01245880049973142,0.01381543017666364,0.014107995261801993,0.01500305397695134,0.017648851453771205,0.01706032458546956,0.01736184774200929,0.019134831997185547,0.017789025697010775,0.016777028455958597,0.01588215396849874,0.014476208841936565,0.013244554623861112,0.012615083151570646,0.01146949780717811,0.010722995695140063,0.010291189019440174,0.009751183118857564,0.0095272198195925,0.009684907207564073,0.00929880051308793,0.009137912169011492,0.009045556525424783,0.008712254092448284,0.0085778830214276,0.00843778937780218,0.008040813249646214,0.007654913811320745,0.007250833402888879,0.006838336091893506,0.006559898967692806,0.005919984088254457,0.005236798730247494,0.004473301613854132,0.003923911615338202,0.0031517212548471014,0.002489491796519457,0.0019284954535657498,0.0014218577932417471,0.0009916631098248843,0.0006618379744874816,0.000394247255505417
0.0010063939180904725,0.0014692373422341754,0.0020673138638102263,0.0029609957238076376,0.00421090004946347,0.005767256145298373,0.007753782793258062,0.010399857981203884,0.01351534856918601,0.017630634384016852,0.021916524418563805,0.02517566343896271,0.029027722918550384,0.03301843506026248,0.031101849196395623,0.028480218552928385,0.02854366750717608,0.021368699468751928,0.013596616661321373,0.011020268534675122,0.009240678981284963,0.007528251815675312,0.0070501004964646915,0.006301563128436847,0.005538225456976066,0.005349615091928185,0.0051530435528315405,0.004985030721983648,0.005009101251574036,0.0048877601357032886,0.004713469197803518,0.004830108412222647,0.004779162241380394,0.004957834496541899,0.005155421218906507,0.005118580752419109,0.005129614191620918,0.00539447016316266,0.0053765441638783645,0.005466067298903215,0.005666272125485202,0.00562729443106525,0.005694376672798285,0.005927227656050032,0.005956561109424335,0.0060045418765101695,0.006159170317430443,0.006012022174274108,0.005852371247712332,0.005878231705696234,0.005801425076870079,0.005802466975487199,0.005828835025105082,0.005674500453025534,0.005768378189962964,0.005927120794653405,0.005964682575568039,0.006164780540753398,0.006304074371257598,0.006437196956106548,0.006624284546252485,0.007031292890658218,0.007076201392591007,0.007684349600799217,0.008275774000435195,0.008656013564985689,0.010590739150930104,0.013390748180718118,0.013255060922350102,0.016708447246469003,0.023049709383753038,0.02121046445569547,0.02290413744619696,0.027434205772038197,0.024156205715134504,0.02184246947070081,0.020485276302830775,0.017654811775003866,0.01515502983904136,0.01347792036501716,0.011469032969813126,0.01013743310643542,0.009353391039378024,0.00848709241226646,0.008285765541019884,0.008429734557626545,0.00783326095699991,0.007719854299828769,0.007802244436628722,0.007321288005756625,0.007311456757266876,0.007174033001203662,0.006546836749046563,0.0062104103571134234,0.005752215403723025,0.005197978770113487,0.0052216485694665206,0.004673075589878249,0.0038871901637290247,0.0033951201476076476,0.0029069238571140243,0.0022484706464433258,0.0017679416611577393,0.0013260163554039076,0.0009957612091260168,0.0006726123457238679,0.000471953358206214,0.0002905561374307021
0.0018576337288591586,0.0026293682230884652,0.003788673877565644,0.00545758771399422,0.007348470774804302,0.009667174187171267,0.012426592428860017,0.015432203092445763,0.018726373747727464,0.02200212372048788,0.02502394458469236,0.026439297726215425,0.028301628729117508,0.029967871566580498,0.02734172696293326,0.024097568460696852,0.022871764142317827,0.0180525451810988,0.013079053003763993,0.01101077877027392,0.009670858323675525,0.008454724863620176,0.00799798404050487,0.007525585637246473,0.0068052448472515565,0.006667458141992331,0.0063475829900101885,0.006205283217533248,0.006112442977625963,0.005886881720152807,0.005677346456473171,0.005684346315831259,0.0054877055299165246,0.005536796648835754,0.0056215317884336724,0.005558440950798265,0.005549230609537621,0.005777094452325939,0.005811264818402926,0.0058469088390816154,0.006069706994176578,0.0061245085246774056,0.006318202001388735,0.00657065745534297,0.006572223213357279,0.00671553612337289,0.006878467060273671,0.0066792473788059555,0.006537500226804654,0.00654330274179886,0.006487395970346754,0.006615880230932729,0.006589999171990321,0.00648131714511473,0.006678510551505104,0.006963110096458983,0.006981438675567664,0.00721731551525274,0.00729634024326906,0.007509743850278167,0.007884420532761139,0.008366950311406244,0.008428935908090374,0.009450546960720934,0.010267135816889575,0.010812572226344875,0.013679198840307513,0.016883292358060124,0.016270344147164308,0.020032400138486693,0.02459115064885473,0.022046517565364184,0.022278802371957607,0.02324174355075787,0.01990161329258556,0.017426241975375047,0.015402085276523458,0.013105026166119006,0.011195169802312,0.009923958501518003,0.008388686716781363,0.007565926931968091,0.006950768239169722,0.0063315569962166685,0.0063123073829819245,0.006284123738724355,0.005888447478167116,0.005773870832884714,0.005768344628128327,0.005364931680912149,0.005388233844301576,0.005099765956018226,0.004657301161856919,0.004405029914727898,0.004025103337726359,0.0035619152757286054,0.003783792396697503,0.003371998038934139,0.0027550893812962472,0.0024859632096602483,0.0020379722107425552,0.0015291008560920098,0.0011855551270700127,0.0008584959089045671,0.0005987642853544246,0.0004107812202246937,0.00028708633709425337,0.00016348355737641956
0.0017236968937060092,0.0022966472249851275,0.002705249377740057,0.0033148017186654024,0.0036884515298144984,0.004039521509660709,0.004533906400516094,0.005276669435703203,0.006026649768567032,0.006553821811725235,0.007216163529943169,0.0073891724656794215,0.00778086552102032,0.00837814845589524,0.008900062182174689,0.00945940275212056,0.010038951755561252,0.011748317158166344,0.012275489201324546,0.012137845024204227,0.012520361801070435,0.012494173320929192,0.012683575832816853,0.012887722252815531,0.012268375007900349,0.012442930507424474,0.012301471472960743,0.01220156345226442,0.012670584696998754,0.01275616122659416,0.012189087837708945,0.012632745436322233,0.012369726488132017,0.011889054462862403,0.011902767328448171,0.012610474917776922,0.01238034622614205,0.012644190008352462,0.012924736679471856,0.012455818538990046,0.012638106857453512,0.012649345220978691,0.012659140124968526,0.01268306031155423,0.012819879654654354,0.013069804362773947,0.013235596000833481,0.013115995067904963,0.013156205726389552,0.013262403106489873,0.013434999625216028,0.013027428514986342,0.01280492953803829,0.013182909727793417,0.01302103605132982,0.013161773356025879,0.01309774561520811,0.013018149132259132,0.012803589182755471,0.013072897490349686,0.01271543504684695,0.012752861890513374,0.012559025895767155,0.01266780088218059,0.012751315326725505,0.012641199985029248,0.01258253366534276,0.012746160114099276,0.012911230022391137,0.012613671149605186,0.012748634616159864,0.012855038204765239,0.012156506893911175,0.011696249510641429,0.011199905638988077,0.010826255827838981,0.010187215670691606,0.009542092362645279,0.00886480052781128,0.008684574294398305,0.008104200456937417,0.0077187967610005195,0.007599917557839673,0.007107594752034781,0.0067247686624109975,0.006614962633472314,0.006439479195675471,0.006218217469757711,0.005952311602496808,0.005688467820286395,0.005373896745833886,0.005166760302511996,0.004824969705392997,0.004579890897142058,0.0044545161260721635,0.004209952839083849,0.003839911676773113,0.003504410439058114,0.003141895887181674,0.0028121684876080515,0.002350158332045387,0.00204146419998678,0.0015927544929997864,0.0012631301976786889,0.0009297941492667062,0.0006964692258035706,0.0004591232364919763,0.00026281273968516676
0.0022059749690581643,0.0030227618738157234,0.004075948061525882,0.005242199736401111,0.007142863662418176,0.009064748759588322,0.011602960558742033,0.014325773728463942,0.017122404627949523,0.020824814440253973,0.024117176461568243,0.02624340090032531,0.028442986699573944,0.03043560903392103,0.02762574342554428,0.025135336307644016,0.024135203047816557,0.018827970690139875,0.013560328366818674,0.011615168436770955,0.010123639563199846,0.00882469852245885,0.008250928255099474,0.007584286840865865,0.007020214420538811,0.006726540793936498,0.006497785696291729,0.006270171521827232,0.00622054136348535,0.005970222817733417,0.005830459728149955,0.0057153405792603924,0.005550020810438811,0.005584704875119115,0.005690012084658328,0.005595087276059601,0.005607181061770496,0.0058333120361006375,0.005877237578541155,0.005891841395248652,0.006158931511750599,0.006172394405277823,0.006249748996900343,0.006413813750223624,0.0064003508566964,0.006520147790625082,0.006662078634251065,0.0065070271740519416,0.00641609559658417,0.0063965858102014985,0.006390653009664079,0.0064232834126198915,0.006540113946279863,0.006362814484065414,0.006528932899113186,0.006792257969120232,0.0067848419684484575,0.007051361623360269,0.0071667089568858856,0.007356102204811231,0.007643843030876124,0.008012931679694493,0.008130218582626574,0.008909811391707226,0.009409193467712792,0.009918387483068706,0.012506571717518379,0.01520006316150727,0.014832799989777334,0.017799086166169535,0.02311179495511153,0.020868511798058435,0.021341310363963632,0.023466850248812537,0.020605871281959547,0.018146839551516795,0.016508473864644532,0.01432657237469013,0.012361446288987634,0.01097168776309689,0.009283806010200771,0.008334786108849551,0.007716748022095578,0.006936242474470706,0.006703836422649063,0.00669881636065586,0.0061614415427472,0.006047349224719884,0.006051342455850839,0.005587671275387825,0.005603872384547705,0.00545566646343022,0.004968606357771606,0.0046910197480111455,0.004304931343806706,0.0038595149342280626,0.004087699570282695,0.003595505310312852,0.002957386975586071,0.002605982636061936,0.002144821486595523,0.001634828825013418,0.00128399494707942,0.000913080821172614,0.0006526080591162504,0.0004332085315497207,0.0003078210740376999,0.00017729946221444983
0.004328508423817433,0.0055067791478811585,0.006550624144497137,0.007686813771272872,0.008723645251674185,0.009322131968658933,0.010388887784909486,0.011808891034505331,0.012203284429643328,0.013043503672160199,0.01352042277475742,0.013995471606364066,0.014658482672523732,0.015151532862414684,0.015337157258229485,0.015459426224238479,0.0157444087664277,0.015806127709116755,0.015537977605842726,0.01556649923844903,0.015523015437918107,0.015029030112531868,0.014693082685849412,0.013911309411788085,0.013108729372956584,0.012720648142411785,0.012360153408978003,0.011700415317051845,0.011335011122267797,0.01096119070802615,0.01058573380666775,0.010292802612768574,0.009844872710525301,0.009683561837588006,0.00957508612013452,0.009529732048613019,0.009571111794279542,0.009517107719426623,0.00975299564811319,0.009882044346463024,0.010189703924412997,0.010419981040127833,0.010669662217369908,0.01099321909873979,0.01117463538482579,0.011263940824625859,0.011414497639367334,0.011362831403252635,0.011364000322621746,0.01129105975398923,0.011235886759767198,0.011320282738217,0.011418471965222311,0.01138176789703223,0.011729404517405794,0.012064884376340604,0.012093639792820732,0.012254483098010383,0.012243729039814563,0.012211233081353282,0.012677398125754684,0.01288523198958259,0.012545310237045158,0.01283660494382758,0.012823980614641182,0.012745195449163112,0.013293184849402274,0.013383191640823806,0.012605158908743634,0.01200082759491333,0.011623500422564352,0.010492220257138883,0.010152532288475274,0.009414944166566333,0.008595531688819637,0.008110663934512461,0.007535088037162284,0.00709767840924101,0.006744430975895713,0.006560209283323845,0.006110409110089995,0.006012921234706151,0.005739627886208037,0.0055219750996796,0.005401810188535005,0.0052421358027144645,0.005080824929777169,0.0048042586070455445,0.004849612678567045,0.004510626061524903,0.0044105665635290146,0.003961935309664275,0.003742879819892904,0.003331887769713533,0.00308244037634528,0.0027881064792031713,0.002887464625577592,0.002344618470562519,0.001994410227576912,0.001545311405964528,0.0012079612760391401,0.0009292908984431164,0.0007478746123571143,0.0005634191359114239,0.0004437217925144742,0.00029760687137561935,0.00020549602508968535,0.00010239733673410942
0.0023960726678114333,0.0032113456721452934,0.0044459829439629315,0.005857438831326896,0.007740067356035879,0.009767810866973115,0.012151253633674097,0.01513268355499239,0.017220225781391357,0.020149847332848407,0.022858832244498382,0.024296063440251023,0.025930475745177047,0.027969818144889184,0.02600367762100089,0.023358615474154833,0.022620668394987005,0.017207595880280906,0.012557730246963536,0.010929504016050797,0.009498458894311439,0.008431103373936315,0.008012770118788082,0.007355242001792928,0.006709570526656564,0.006523215047006428,0.006314177295974256,0.006090963125328311,0.006133492384169628,0.00594971443535836,0.00574608949908781,0.00569660090698155,0.005647112314875289,0.005716447894440831,0.005962344336468812,0.005880121102708931,0.006010544163155638,0.006243810704073168,0.006294845814682748,0.006378357813862062,0.006596159169746384,0.006488933886849488,0.006577600947706537,0.0069296916602958674,0.006818342328056781,0.006935619981225263,0.007092591609312308,0.006984077560995976,0.006650287317362606,0.006797206575178067,0.006797464328261954,0.006720653909263695,0.0069036585988233035,0.006804423661526896,0.007003924548455258,0.007280235854381878,0.007452672667502128,0.007723828911751012,0.007971787378450087,0.008232375746259615,0.008694784778752481,0.009191990477570066,0.009023419960708117,0.009741004546248891,0.010516583575664188,0.010972033274892113,0.012940235823451506,0.015245837158818682,0.014785747904080793,0.017660210295586076,0.022317035262168387,0.020103709530832674,0.020513536934212644,0.022300539064799632,0.019582790548297507,0.01755762456819914,0.015892281893206708,0.013893406727664788,0.012102022794651723,0.010736962462387378,0.009150234477980409,0.008260728585487159,0.007607840024001966,0.006943352573741866,0.00695984877111062,0.006908298154333265,0.00639614277665025,0.006248965765750902,0.006322167641574746,0.005833210041441539,0.005946363645267833,0.005715416882105284,0.005259967182877357,0.0048568413596784465,0.004476397807861571,0.004005740676684325,0.0041248226014400135,0.003736388704022648,0.0031639191047101276,0.0026775390354157884,0.0023197777549809487,0.0018767002037795876,0.001353719196573327,0.0010286925577921073,0.0007699084615697882,0.0005271050565484489,0.00036446286061589574,0.00023146226933032132
0.003980896117332655,0.004968707202968435,0.006220186521291575,0.007414687919430897,0.008729831342449222,0.009086815454621304,0.010580741637400078,0.011658089454753285,0.012302870204588529,0.012982826099027046,0.013740399874532298,0.014290120522836377,0.01464506970928761,0.01554130913748511,0.016352081685406885,0.0171122717939818,0.01801577881403948,0.018189619611335004,0.01858439520118003,0.0186875950055946,0.01882480713991481,0.018190782426032635,0.017797751058234057,0.01694715210691849,0.016332023131872785,0.015949457096352867,0.015473575181348224,0.014765130326817796,0.014218898122606603,0.013734295097369746,0.013117712603952003,0.012374964715841524,0.01183309306674644,0.011348780745183988,0.011146450987796555,0.010794408838089393,0.010538298900936622,0.010431610652429167,0.01057841600800482,0.010516496125356078,0.010916213677666025,0.011248197273839087,0.011667391972334316,0.012049667304179829,0.012106063817014831,0.012469443410023873,0.012644447022017027,0.012780496341639613,0.012754042307268555,0.012880498405635701,0.01271363449652595,0.013050269351489525,0.013340391618547944,0.013132247787672365,0.01343341679435826,0.013447370570729807,0.01350376708356481,0.013240098850877449,0.01325695966399307,0.012997942690096223,0.012822648374428662,0.012900847662844208,0.012126413074223338,0.012031062269017765,0.011560122316478046,0.010703709291674338,0.010334806328851557,0.009947589034541123,0.00916385192833922,0.008411220115298894,0.007779230327137568,0.007167299092510342,0.006604496778857937,0.006169894785619124,0.005744886013635748,0.0054847062250412745,0.005337610165791214,0.0051538854435658425,0.004937020502458047,0.004792831479952059,0.004384102113735488,0.004294565382018061,0.003981768228355877,0.003753275140271791,0.0035515267902331716,0.0033640229202405057,0.0031134363529014704,0.002891048041979937,0.002735521576172067,0.0024721440471591138,0.0022994660645612166,0.0019753314675971514,0.0016965466438406147,0.0015523576213346268,0.0013404346426917535,0.0011439189587924637,0.0009944972701471458,0.0008052491781080369,0.0006930375597868447,0.0005221037992353913,0.0004747191003070123,0.0003811125171478831,0.0002546564187807365,0.00020494609045709961,0.00014302620780835888,8.575758395013387e-05,6.279199367196242e-05,2.3546997626985912e-05
0.0045945474275651856,0.007547903881254274,0.012566936841538963,0.019013933885230136,0.023390333801776415,0.027125412840064093,0.028916846761378776,0.03012436704417668,0.027725728547078537,0.02223923663461047,0.015047913722495374,0.009015889011795057,0.005750893256650384,0.0050236255394640345,0.004589626807015888,0.0044190452946401984,0.004428886535738796,0.00413233713730106,0.00395257046656668,0.00420811469376026,0.004367870840927492,0.004639489095248781,0.00485763660626769,0.004857964647637644,0.004743150168154007,0.004861245061337177,0.004482357279041175,0.004350812689689923,0.004301934525566889,0.004061480201391159,0.003951914383826774,0.004194664997592177,0.004146770957579003,0.004308167311596001,0.00475561574021223,0.005095466599483795,0.0055835921579742275,0.006600192363459342,0.007064698943313141,0.007743416537746409,0.007896611857514576,0.007386835568607229,0.007235936538428736,0.007216582097601495,0.006890180934498013,0.006647430320732609,0.006644805989772983,0.006458150450269586,0.0063305423573577725,0.006406975996556878,0.006584118336331632,0.007008275827681182,0.008195457545541985,0.008236134675416187,0.009012280556725571,0.010603281200998823,0.011722558355279303,0.014140551293204691,0.015159775829649433,0.015699731924592477,0.018281417506124536,0.01790712230300788,0.018168243233490665,0.021222964470495306,0.02153263552373117,0.021515249331123653,0.02096873240878154,0.02150639221413491,0.021203610029668064,0.019672312914726306,0.019667064252807055,0.01829027462311327,0.0179041699306783,0.018007502962213574,0.017049294120580136,0.015192579966644755,0.012649931308137134,0.00977694499008659,0.007773924385152062,0.006490626545894956,0.005505846353295308,0.005158122501144865,0.0048681339301061945,0.004407891888061788,0.004801869573375639,0.0055012537741159625,0.0054704178853403574,0.005761718621858841,0.006530647593029253,0.005778120690356502,0.005560301220707546,0.007266116344464435,0.005959527567940649,0.007790982536389631,0.008682598979922558,0.0066822027059476536,0.006667440844299757,0.004390833736824219,0.0030183086449398315,0.0021716338690904993,0.001508990301784939,0.0010835206449555767,0.0007951722807666722,0.0006140934445524796,0.0004225172844997829,0.0002798192885701202,0.00017976667073437967,0.00010234890742541326
0.0020626509256774874,0.002781993448707627,0.0035750519855111324,0.004817393904838562,0.006726324233073961,0.00838475986047759,0.010672052477417041,0.01340688165190948,0.015811211541901432,0.01922171261515069,0.02245508563634736,0.024795132367408983,0.028232883910204794,0.030372744499597513,0.028944540403362827,0.025781739110991846,0.025064492777926828,0.01976078280118056,0.013595189383776041,0.01155839146766836,0.009753222542706372,0.008610449646722113,0.00799626598694213,0.007415621366604056,0.006713747093283245,0.006452771442625879,0.006362635274125745,0.006111092478311418,0.006119127873177708,0.005930470776316963,0.005679626710491008,0.0058333473079330974,0.005677879885520075,0.005735525109560858,0.0059329163312762685,0.005813084138270277,0.005860597777479649,0.006067421854038096,0.006065325664072977,0.006116332953224216,0.006375561778910648,0.0062214918164743725,0.006524041901439939,0.00666832964403899,0.006742395022806542,0.00670396487344602,0.007037259077900005,0.006771741682318214,0.006656800599230834,0.0067217824881495355,0.006656451234236647,0.006555135385922543,0.006554087290939983,0.0066316463196494,0.006751129147661206,0.006876201815579997,0.007057172882568639,0.007238493314551467,0.007370203917359802,0.00752811689473213,0.007731097956354525,0.008286588297111165,0.00823418354798318,0.008982523365530806,0.009516353076647879,0.010087215477148729,0.011986712950541089,0.014424931244969135,0.014049363876218576,0.017841720888113755,0.022165811421160888,0.020417938355245493,0.021365765584473645,0.023974473996064737,0.021161387062874508,0.018477914542527493,0.017091983610589383,0.01454860645291118,0.012940130019676229,0.011248504717824875,0.009469188802432693,0.008483280788838202,0.007707341136749839,0.007107132076737318,0.0068723588006439455,0.0069474722743940575,0.006377657968875767,0.006342022739468737,0.0063731162239513426,0.0058333473079330974,0.005966106005723993,0.005728537809677128,0.005148591919327427,0.0048963503935247265,0.004404793846704228,0.0038395212861103635,0.0038989133351220798,0.0032927650702083873,0.0028350969278239857,0.0024162082997942922,0.0020696382255612185,0.0016032359583221527,0.001272736673821661,0.000956211989088632,0.0006976818933905729,0.00048212369197746143,0.00032770436454699915,0.00020717344155263382
